field_1,n_shipname,lat_bin,lon_bin,fishing_hours,total_hours,fishing_hours_sq_km,total_hours_sq_km
"11810",TORNADO,-19.82,-70.24,0,0.259166666666667,0,0.22359042518103
"11851",AVENTURERO,-19.81,-70.23,0,1.1075,0,0.955411538825864
"11854",AVENTURERO,-19.83,-70.23,0,0.555277777777778,0,0.479084013031515
"11860",AVENTURERO,-19.82,-70.22,0,0.266111111111111,0,0.229581594130146
"12054",EPERVA49,-19.82,-70.23,0,0.533333333333333,0,0.460121775292151
"12218",ANGAMOS4,-19.73,-70.21,0.789166666666667,1.38666666666667,0.680452047251817,1.19564118968007
"12219",ANGAMOS4,-19.75,-70.22,0,0.246944444444444,0,0.212952357080103
"12250",ANGAMOS4,-19.78,-70.2,0,0.0666666666666667,0,0.0575007676860073
"12467",MARLIN,-19.68,-70.25,0,0.111111111111111,0,0.0957746439309552
"12609",BLANQUILLO,-19.81,-70.2,0,0.0608333333333333,0,0.0524793396044305
"12616",BLANQUILLO,-19.79,-70.23,0,0.172222222222222,0,0.148552976329064
"12687",EPERVA61,-19.67,-70.23,0,0.125555555555556,0,0.10821859394917
"12702",MERO,-19.79,-70.21,0.115277777777778,0.553611111111111,0.0994346535105834,0.477525938425525
"12967",CORPESCAI,-19.81,-70.19,0,0.275555555555556,0,0.237714634189932
"13001",CORPESCAI,-19.72,-70.23,0,0.213611111111111,0,0.184172784386639
"13107",BANDURRIA,-19.79,-70.22,0,0.258611111111111,0,0.223069066068321
"13161",EPERVA51,-19.8,-70.24,0,0.132777777777778,0,0.114536747520644
"13741",EPERVA62,-19.82,-70.21,0,0.408611111111111,0,0.352520380966018
"14011",EPERVA66,-19.71,-70.22,0,0.236666666666667,0,0.204038229642376
"14013",EPERVA66,-19.73,-70.21,0,0.822777777777778,0,0.709432933460008
"14287",EPERVA64,-19.74,-70.24,1.5675,1.5675,1.35164777462697,1.35164777462697
"14324",EPERVA64,-19.69,-70.25,0,0.128888888888889,0,0.111105524204377
"14454",BANDURRIA,-19.77,-70.2,0,0.533333333333333,0,0.459977277142613
"14584",ANGAMOS3,-19.78,-70.23,0,0.123611111111111,0,0.106616006751139
"14585",ANGAMOS3,-19.8,-70.23,0,0.403888888888889,0,0.348402575094176
"14849",ANGAMOS2,-19.82,-70.22,0,0.321388888888889,0,0.277271298965114
"14885",ANGAMOS2,-19.82,-70.25,2.13138888888889,2.78138888888889,1.83880957386285,2.39958298750016
"14926",ANGAMOS2,-19.79,-70.2,0.0333333333333333,0.25,0.0287521889669157,0.215641417251868
"15007",ANGAMOS2,-19.7,-70.25,0,0.0827777777777778,0,0.0713610232298339
"15013",ANGAMOS2,-19.81,-70.25,0,0.223055555555556,0,0.192424245216245
"15075",DONGINO,-19.71,-70.25,0,0.25,0,0.215533341171524
"16206",TRUENOI,-19.74,-70.24,0,0.146666666666667,0,0.126469967216559
"16268",COLLEN,-19.83,-70.19,0.133333333333333,1.2,0.115037681968548,1.03533913771693
"16282",COLLEN,-19.78,-70.18,0,0.133333333333333,0,0.115001535372015
"16290",COLLEN,-19.72,-70.21,0.133333333333333,0.266666666666667,0.114958304948747,0.229916609897494
"16503",EPERVA62,-19.8,-70.23,0,0.2625,0,0.226437712148553
"16770",LOA1,-19.83,-70.2,0,0.4,0,0.345113045905643
"16778",LOA1,-19.81,-70.2,0,0.133333333333333,0,0.115023210091902
"17145",BLANQUILLO,-19.75,-70.22,0,0.153611111111111,0,0.132466426845103
"17146",BLANQUILLO,-19.75,-70.23,0,0.101111111111111,0,0.0871930910879161
"17600",PARINAI,-19.82,-70.23,0,0.161666666666667,0,0.139474413135433
"17602",PARINAI,-19.78,-70.23,0,0.0638888888888889,0,0.055104902365757
"17644",PARINAI,-19.69,-70.24,0,0.0866666666666667,0,0.0747088869650119
"18057",EPERVA66,-19.78,-70.21,0,0.119444444444444,0,0.103022208770763
"18078",PUCARA,-19.68,-70.26,0,0.1425,0,0.12283098084145
"18359",HURACAN,-19.8,-70.2,1.05861111111111,1.3025,0.913178964019191,1.12356236218472
"18458",ANGAMOS3,-19.74,-70.21,0,0.505555555555556,0,0.43593814457223
"18891",ANGAMOS9,-19.72,-70.22,0,0.0688888888888889,0,0.0593951242235194
"18892",ANGAMOS9,-19.72,-70.21,0,0.131111111111111,0,0.113042333199601
"19738",ATACAMAV,-19.78,-70.23,0,0.266666666666667,0,0.230003070744029
"20280",BANDURRIA,-19.79,-70.24,1.13333333333333,1.4,0.977574424875134,1.20759193661046
"20552",AVENTURERO,-19.74,-70.22,0,0.06,0,0.0517377138613195
"20565",AVENTURERO,-19.67,-70.26,0.220833333333333,0.878055555555556,0.190340226083164,0.756811892640101
"20749",HURACAN,-19.77,-70.19,0,0.133333333333333,0,0.114994319285653
"21231",MARLIN,-19.71,-70.21,0,0.363333333333333,0,0.313241789169281
"21332",RELAMPAGO,-19.68,-70.27,0.141666666666667,0.406666666666667,0.122112671011968,0.350535196787296
"21347",RELAMPAGO,-19.79,-70.21,0,0.269166666666667,0,0.232173925907844
"21412",CORPESCA2,-19.79,-70.19,0,0.268333333333333,0,0.231455121183671
"21551",SALMON,-19.83,-70.2,0,0.226944444444444,0,0.195803721183966
"21819",AUDAZ,-19.73,-70.23,0,0.133055555555556,0,0.114725987551433
"21820",AUDAZ,-19.81,-70.23,0,0.101944444444444,0,0.087944829382767
"22591",ALBIMER,-19.68,-70.22,0.533333333333333,1.73333333333333,0.459718290868585,1.4940844453229
"22715",EPERVA62,-19.83,-70.22,0,0.330277777777778,0,0.28495792470959
"22842",ATACAMAIV,-19.69,-70.22,0.8,1.46666666666667,0.689620495061648,1.26430424094635
"22877",ALBIMER,-19.67,-70.26,0,0.266666666666667,0,0.229844801307971
"22878",ALBIMER,-19.73,-70.23,0,0.266666666666667,0,0.229930998015398
"22908",ALBIMER,-19.83,-70.21,0,2,0,1.72556522952822
"22913",ALBIMER,-19.81,-70.22,0.933333333333333,1.86666666666667,0.805162470643317,1.61032494128663
"23403",MARLIN,-19.76,-70.22,0,0.678055555555556,0,0.584757353478003
"23685",BARRACUDAIV,-19.82,-70.23,0,0.164722222222222,0,0.142110527473045
"24726",COSTAGRANDE1,-19.72,-70.22,0,0.65,0,0.560421736625142
"24770",RELAMPAGO,-19.75,-70.2,0,0.133333333333333,0,0.114979900335714
"24771",RELAMPAGO,-19.77,-70.2,0,0.256666666666667,0,0.221364064624882
"25002",LOA7,-19.72,-70.25,0,0.868333333333333,0,0.748665960978716
"25128",EPERVA65,-19.76,-70.23,0,0.179722222222222,0,0.154993038795685
"25267",COLLEN,-19.81,-70.19,0,0.8,0,0.690139260551414
"25268",COLLEN,-19.81,-70.22,0.4,1.2,0.345069630275707,1.03520889082712
"25749",LICANTEN,-19.82,-70.24,0,0.266666666666667,0,0.230060887646076
"25778",COLLEN,-19.73,-70.23,0,0.883333333333333,0,0.761646430926004
"25856",ANGAMOS3,-19.68,-70.25,0,0.3775,0,0.32539435275542
"25867",ANGAMOS3,-19.77,-70.22,0,0.124166666666667,0,0.107088459834765
"25994",ALBIMER,-19.78,-70.24,0,0.133333333333333,0,0.115001535372015
"26867",INTREPIDO,-19.77,-70.19,0,0.129722222222222,0,0.111879889805
"26868",INTREPIDO,-19.78,-70.19,0,0.118611111111111,0,0.102303449174688
"26879",ANGAMOS1,-19.77,-70.22,0,0.667222222222222,0,0.57545073942529
"26961",HURACAN,-19.68,-70.27,0.155555555555556,0.803888888888889,0.134084501503337,0.692929548840461
"26973",COSTAGRANDE1,-19.8,-70.21,0.933333333333333,2.15,0.805111865417077,1.85463268997862
"27039",CAMINA,-19.69,-70.21,0,0.141666666666667,0,0.1221202960005
"27243",LOA1,-19.73,-70.21,0,0.516666666666667,0,0.445491308654833
"27288",ATACAMAIV,-19.76,-70.21,0.933333333333333,1.33333333333333,0.804909753251164,1.14987107607309
"27296",ATACAMAIV,-19.81,-70.25,0,0.133333333333333,0,0.115023210091902
"27306",ATACAMAIV,-19.79,-70.24,0.4,0.933333333333333,0.345026267602988,0.805061291073639
"27324",ATACAMAIV,-19.8,-70.22,1.06666666666667,1.46666666666667,0.920127846190946,1.26517578851255
"27325",ATACAMAIV,-19.73,-70.2,1.33333333333333,1.73333333333333,1.14965499007699,1.49455148710008
"27417",ICALMA,-19.68,-70.25,0,0.254722222222222,0,0.219563371211715
"27912",LICANTEN,-19.76,-70.2,0.266666666666667,0.516666666666667,0.229974215214618,0.445575041978323
"27920",LICANTEN,-19.73,-70.23,0,0.3,0,0.258672372767322
"27931",LICANTEN,-19.68,-70.26,0,0.116666666666667,0,0.100563376127503
"27933",LICANTEN,-19.78,-70.23,0.133333333333333,0.4,0.115001535372015,0.345004606116044
"28062",EPERVA62,-19.81,-70.25,0,0.266111111111111,0,0.229567156808422
"28145",ALERCE,-19.79,-70.24,0,0.266666666666667,0,0.230017511735326
"28146",ALERCE,-19.78,-70.24,0,0.133333333333333,0,0.115001535372015
"28319",INTREPIDO,-19.82,-70.22,0,0.2675,0,0.230779827919969
"29181",LOA7,-19.83,-70.21,0,0.401666666666667,0,0.34655101693025
"29199",LOA7,-19.78,-70.24,0,0.4,0,0.345004606116044
"29261",PUCARA,-19.83,-70.25,0,0.343888888888889,0,0.296701354743879
"29391",PUCARA,-19.75,-70.21,0,0.0666666666666667,0,0.0574899501678568
"29462",COSTAGRANDE1,-19.8,-70.24,0,0.283333333333333,0,0.24440895914447
"29485",EPERVA65,-19.81,-70.22,0,0.299444444444444,0,0.258322959331397
"29582",HALCON,-19.72,-70.24,0,0.1475,0,0.127172624849552
"29822",ANGAMOS3,-19.78,-70.22,0,0.133333333333333,0,0.115001535372015
"30548",LOA2,-19.7,-70.25,0,0.533333333333333,0,0.459775720138527
"30561",LOA2,-19.8,-70.19,0.133333333333333,0.266666666666667,0.115015980773868,0.230031961547736
"30676",CAMINA,-19.8,-70.2,0,0.133333333333333,0,0.115015980773868
"30774",EPERVA65,-19.83,-70.22,0,0.260277777777778,0,0.224563141676103
"30782",EPERVA65,-19.8,-70.23,0,0.455,0,0.392492034390825
"30798",EPERVA65,-19.7,-70.25,0,0.0794444444444444,0,0.0684874249789681
"30803",EPERVA65,-19.83,-70.25,0,0.595555555555556,0,0.513834979459514
"30805",EPERVA65,-19.8,-70.22,0,0.0530555555555556,0,0.0457667756829351
"30930",ALBIMER,-19.71,-70.2,0,0.533333333333333,0,0.459804461165918
"30963",BARRACUDAIV,-19.78,-70.24,0.812222222222222,1.24861111111111,0.700551019641189,1.07694146145251
"30966",BARRACUDAIV,-19.81,-70.23,0,0.204444444444444,0,0.176368922140917
"31532",SANJORGEI,-19.73,-70.23,0,0.05,0,0.043112062127887
"31683",ANGAMOS1,-19.82,-70.25,0,0.1525,0,0.131566070122599
"31707",ANGAMOS1,-19.83,-70.25,0,0.0919444444444444,0,0.0793280681908111
"31713",ANGAMOS1,-19.81,-70.23,0,0.350555555555556,0,0.302415189866627
"32275",PARINAI,-19.73,-70.25,0,0.288055555555556,0,0.248373380147883
"32810",EPERVA56,-19.71,-70.26,0,0.275555555555556,0,0.237565638269057
"32995",ICALMA,-19.72,-70.23,0,0.275277777777778,0,0.237341000425434
"33019",LOA1,-19.71,-70.23,0,1.65,0,1.42252005173206
"33025",ANGAMOS2,-19.72,-70.24,0,0.361111111111111,0,0.31134540923619
"33177",DONERNESTOAYALAMARFIL,-19.7,-70.25,0,0.0852777777777778,0,0.0735162219179832
"33196",EPERVA56,-19.67,-70.27,0,0.275,0,0.237027451348845
"33434",SALMON,-19.8,-70.22,0.269444444444444,1.35083333333333,0.232428127813859,1.16525565521525
"33435",SALMON,-19.82,-70.23,0,0.516111111111111,0,0.445263676298342
"34135",AVENTURERO,-19.69,-70.26,0,0.195555555555556,0,0.168573898792847
"34303",DONERNESTOAYALAMARFIL,-19.77,-70.24,0,0.0805555555555556,0,0.0694757345684155
"34526",ANGAMOS4,-19.76,-70.2,0,0.0705555555555556,0,0.0608473444422011
"34769",MARLIN,-19.83,-70.22,0,0.218333333333333,0,0.188374204223497
"35035",MERO,-19.74,-70.22,0.149166666666667,0.552222222222222,0.128625705294114,0.476178588686589
"35098",COSTAGRANDE1,-19.8,-70.18,0,0.133333333333333,0,0.115015980773868
"35292",CORPESCAI,-19.8,-70.22,0.183888888888889,0.578055555555556,0.158626206817293,0.498642199980041
"35482",EPERVA51,-19.82,-70.25,0,0.374166666666667,0,0.3228041829784
"35483",EPERVA51,-19.83,-70.21,0,0.0641666666666667,0,0.0553618844473636
"35484",EPERVA51,-19.81,-70.22,0,0.481666666666667,0,0.415521346456997
"35516",EPERVA51,-19.69,-70.24,0,0.197222222222222,0,0.170010608157559
"36035",TORNADO,-19.71,-70.21,2.38305555555556,3.06277777777778,2.054511704345,2.64052291084136
"36344",EPERVA66,-19.81,-70.19,0,0.398611111111111,0,0.34387147183725
"36353",EPERVA66,-19.73,-70.2,0,0.0872222222222222,0,0.0752065972675363
"36354",EPERVA66,-19.79,-70.19,0,0.152222222222222,0,0.131301662948915
"36730",EPERVA61,-19.8,-70.19,0,0.139166666666667,0,0.120047929932725
"36838",BANDURRIA,-19.79,-70.19,0,0.133333333333333,0,0.115008755867663
"37552",DONGINO,-19.73,-70.22,0,0.133333333333333,0,0.114965499007699
"37553",DONGINO,-19.72,-70.2,2.02166666666667,2.275,1.74305529878538,1.961476078188
"38095",MERO,-19.74,-70.24,0,0.216666666666667,0,0.186830633388098
"38101",MERO,-19.77,-70.23,0,0.0366666666666667,0,0.0316234378035546
"38292",ICALMA,-19.8,-70.23,0,0.406666666666667,0,0.350798741360298
"38367",TRUENOI,-19.81,-70.24,0,0.0833333333333333,0,0.071889506307439
"38469",TRUENOI,-19.7,-70.23,0,0.109444444444444,0,0.0943498092367602
"39055",LOA1,-19.74,-70.19,0,1.2,0,1.03475427722639
"39310",ANGAMOS4,-19.71,-70.25,0,0.0747222222222222,0,0.0644205208612666
"39880",PARINAI,-19.77,-70.22,1.46805555555556,1.46805555555556,1.26613536963474,1.26613536963474
"40085",TORNADO,-19.75,-70.22,0,0.0283333333333333,0,0.0244332288213391
"40090",TORNADO,-19.79,-70.21,0,0.112777777777778,0,0.0972782393380648
"40091",TORNADO,-19.74,-70.22,0,0.2075,0,0.178926260437063
"40648",HURACAN,-19.78,-70.23,1.8325,2.64444444444444,1.58055235176913,2.28086378487829
"40670",HURACAN,-19.79,-70.2,0,0.159166666666667,0,0.137291702317022
"40671",HURACAN,-19.73,-70.2,0,0.343888888888889,0,0.296515182857356
"40677",HURACAN,-19.68,-70.26,0.235277777777778,0.788333333333333,0.202802808523798,0.679521098690127
"40780",ANGAMOS3,-19.68,-70.23,0,0.123333333333333,0,0.10630985476336
"40976",DONERNESTOAYALAMARFIL,-19.8,-70.25,0,0.0666666666666667,0,0.0575079903869341
"41191",ANGAMOS9,-19.83,-70.22,0,0.270555555555556,0,0.233430629661178
"41192",ANGAMOS9,-19.74,-70.23,0.326111111111111,0.4,0.281204055894394,0.344918092408797
"41991",ATACAMAV,-19.81,-70.23,0,0.266666666666667,0,0.230046420183805
"42439",EPERVA61,-19.73,-70.25,0,0.133333333333333,0,0.114965499007699
"42472",EPERVA61,-19.82,-70.21,2,2.05888888888889,1.72545665734557,1.77626177003407
"42764",AVENTURERO,-19.75,-70.22,0,0.285833333333333,0,0.246488161344686
"42863",ALBIMER,-19.71,-70.25,0,0.133333333333333,0,0.114951115291479
"43420",MARLIN,-19.73,-70.23,0,0.133333333333333,0,0.114965499007699
"43543",RELAMPAGO,-19.8,-70.22,0,0.147777777777778,0,0.127476045357704
"44047",AUDAZ,-19.74,-70.22,0,0.133888888888889,0,0.115451750375722
"44387",SALMON,-19.8,-70.2,0,0.0280555555555556,0,0.0242012792878348
"45083",ALBIMER,-19.82,-70.2,0.533333333333333,1.33333333333333,0.460121775292151,1.15030443823038
"45089",ALBIMER,-19.72,-70.18,0,0.133333333333333,0,0.114958304948747
"45109",ALBIMER,-19.76,-70.19,0,0.133333333333333,0,0.114987107607309
"45117",ALBIMER,-19.78,-70.23,0,0.266666666666667,0,0.230003070744029
"45874",BARRACUDAIV,-19.82,-70.21,0.0666666666666667,1.49555555555556,0.0575152219115189,1.29025814488174
"46061",ATACAMAIV,-19.8,-70.23,0.266666666666667,0.8,0.230031961547736,0.690095884643209
"46472",BLANQUILLO,-19.82,-70.25,0,0.421388888888889,0,0.363544131832392
"46473",BLANQUILLO,-19.79,-70.22,0,0.153888888888889,0,0.132739272397261
"46474",BLANQUILLO,-19.77,-70.21,0.175555555555556,0.442222222222222,0.151409187059443,0.38139782563075
"46778",COSTAGRANDE1,-19.79,-70.22,0,0.516666666666667,0,0.445658928987193
"47145",ANGAMOS3,-19.83,-70.25,0,0.248333333333333,0,0.21425768266642
"47192",ATACAMAV,-19.76,-70.19,1.9,2.56666666666667,1.63856628340415,2.2135018214407
"47401",LOA1,-19.8,-70.25,0,0.266666666666667,0,0.230031961547736
"47403",COLLEN,-19.79,-70.22,0,0.416666666666667,0,0.359402362086446
"47553",AUDAZ,-19.79,-70.21,0,0.0344444444444444,0,0.0297105952658129
"47760",EPERVA51,-19.77,-70.2,0,0.188888888888889,0,0.162908618988009
"48835",COSTAGRANDE1,-19.76,-70.24,0.266666666666667,2.95,0.229974215214618,2.54408975581171
"48854",MARLIN,-19.7,-70.22,0,0.899166666666667,0,0.775153128171048
"49085",LOA1,-19.67,-70.27,0,1.63333333333333,0,1.40779940801132
"49396",ATACAMAIV,-19.72,-70.22,0,0.8,0,0.689749829692483
"49403",ATACAMAIV,-19.72,-70.24,0.133333333333333,0.8,0.114958304948747,0.689749829692483
"49414",ATACAMAIV,-19.79,-70.21,0,1.06666666666667,0,0.920070046941302
"49923",TRUENOI,-19.8,-70.24,0,0.345555555555556,0,0.298083083505608
"50040",LICANTEN,-19.68,-70.27,0,0.4,0,0.344788718151439
"50060",LICANTEN,-19.76,-70.21,0,0.383333333333333,0,0.330587934371014
"50071",LICANTEN,-19.67,-70.28,0,0.133333333333333,0,0.114922400653986
"50318",ALERCE,-19.75,-70.21,0,0.266666666666667,0,0.229959800671427
"50562",EPERVA49,-19.83,-70.24,0,0.2,0,0.172556522952822
"50589",ATACAMAV,-19.67,-70.24,0,0.4,0,0.344767201961957
"50670",RELAMPAGO,-19.69,-70.23,0,0.150277777777778,0,0.129543294384844
"50720",COLLEN,-19.69,-70.22,0.4,0.4,0.344810247530824,0.344810247530824
"51409",LOA7,-19.71,-70.26,0,0.00166666666666667,0,0.00143688894114349
"51419",LOA7,-19.83,-70.2,0,0.231666666666667,0,0.199877972420352
"51420",LOA7,-19.75,-70.24,0,0.198333333333333,0,0.171032601749374
"51421",LOA7,-19.78,-70.23,0,0.735,0,0.633945963738231
"51422",LOA7,-19.82,-70.23,0.533333333333333,1.13166666666667,0.460121775292151,0.976320891948033
"51805",HALCON,-19.79,-70.2,0,0.150833333333333,0,0.130103655075294
"51827",ANGAMOS2,-19.79,-70.23,0,0.427777777777778,0,0.368986425075418
"51908",RELAMPAGO,-19.8,-70.21,0,0.279166666666667,0,0.240814709745287
"52462",EPERVA51,-19.75,-70.24,0,0.205833333333333,0,0.177500221143258
"52463",EPERVA51,-19.67,-70.28,0.133333333333333,0.659722222222222,0.114922400653986,0.5686264615692
"52546",HALCON,-19.68,-70.27,0,0.141388888888889,0,0.121873234402141
"52829",LOA2,-19.73,-70.22,0,0.266666666666667,0,0.229930998015398
"52839",LOA2,-19.74,-70.23,0,0.533333333333333,0,0.459890789878396
"52849",LOA2,-19.76,-70.23,0,0.133333333333333,0,0.114987107607309
"52851",LOA2,-19.74,-70.2,0.133333333333333,0.133333333333333,0.114972697469599,0.114972697469599
"52908",CLAUDIAALEJANDRA,-19.71,-70.25,0,0.4,0,0.344853345874438
"53062",EPERVA65,-19.76,-70.24,0,0.199722222222222,0,0.172241104936782
"53069",EPERVA65,-19.81,-70.24,0.144722222222222,0.384166666666667,0.124848109287252,0.331410624077294
"53925",ANGAMOS1,-19.68,-70.21,0,0.6,0,0.517183077227158
"54315",CORPESCA2,-19.78,-70.23,1.74416666666667,3.16055555555556,1.50436383458517,2.7260155613808
"54494",PARINAI,-19.74,-70.22,0,0.163055555555556,0,0.140602027947197
"54495",PARINAI,-19.82,-70.21,0,0.242222222222222,0,0.208971972945185
"54777",LOA1,-19.71,-70.21,0.133333333333333,4.5,0.114951115291479,3.87960014108743
"55066",CLAUDIAALEJANDRA,-19.67,-70.25,0.533333333333333,2.26666666666667,0.459689602615943,1.95368081111776
"55232",ANGAMOS2,-19.72,-70.22,0.203333333333333,0.996666666666667,0.175311415046839,0.859313329491885
"55492",EPERVA56,-19.68,-70.24,0,0.386111111111111,0,0.332816887660069
"55715",SALMON,-19.81,-70.21,0,0.173611111111111,0,0.149769804807165
"55716",SALMON,-19.72,-70.22,0.15,0.490277777777778,0.129328093067341,0.422711267155289
"56321",TORNADO,-19.8,-70.21,1.17472222222222,2.07638888888889,1.0133387139431,1.79113428392638
"56344",TORNADO,-19.74,-70.24,0,0.468333333333333,0,0.403841599861966
"56381",AVENTURERO,-19.8,-70.23,0.410833333333333,1.40583333333333,0.354392990759481,1.21269974728447
"56385",AVENTURERO,-19.78,-70.24,0,0.812222222222222,0,0.700551019641189
"56960",MARLIN,-19.8,-70.22,0.242777777777778,0.491111111111111,0.209424931659085,0.423642195850415
"57204",MERO,-19.82,-70.22,0.850277777777778,2.86805555555556,0.73355872612983,2.47435277598514
"57205",MERO,-19.81,-70.22,0,0.475,0,0.409770185952402
"57206",MERO,-19.81,-70.21,0,0.837222222222222,0,0.72224990670207
"57472",CORPESCAI,-19.71,-70.25,0,0.340277777777778,0,0.293364825483463
"57473",CORPESCAI,-19.74,-70.24,0.669722222222222,1.31777777777778,0.577498278331673,1.13631349332454
"57506",CORPESCAI,-19.76,-70.22,0,0.193888888888889,0,0.167210418978962
"57674",EPERVA51,-19.8,-70.22,0,0.0677777777777778,0,0.058466456893383
"57710",EPERVA51,-19.7,-70.22,0,0.210555555555556,0,0.181515622846356
"57711",EPERVA51,-19.82,-70.21,0,0.0794444444444444,0,0.0685389727778933
"58019",EPERVA51,-19.75,-70.22,0,0.124444444444444,0,0.107314573646666
"58298",EPERVA62,-19.69,-70.24,0,0.256111111111111,0,0.220774339044041
"58299",EPERVA62,-19.78,-70.2,0,0.339444444444444,0,0.292774742134587
"58300",EPERVA62,-19.8,-70.19,0.123333333333333,0.123333333333333,0.106389782215828,0.106389782215828
"58304",EPERVA62,-19.7,-70.25,0,0.134166666666667,0,0.115662329597348
"58318",EPERVA62,-19.78,-70.23,0,0.128333333333333,0,0.110688977795564
"58552",EPERVA66,-19.75,-70.22,0,0.0594444444444445,0,0.0512618722330056
"58969",ALERCE,-19.81,-70.25,0,0.133333333333333,0,0.115023210091902
"59163",EPERVA56,-19.68,-70.25,1.06305555555556,1.59166666666667,0.916323905809414,1.37197177431093
"59315",MARLIN,-19.69,-70.23,0,0.265833333333333,0,0.229155143671527
