field_1,n_shipname,lat_bin,lon_bin,fishing_hours,total_hours,fishing_hours_sq_km,total_hours_sq_km
"299681",SALMON,-19.62,-70.28,0,0.1272222,0,0.109621
"299712",COLLEN,-19.63,-70.31,0,0.4166667,0,0.359043
"299713",COLLEN,-19.66,-70.27,0,0.3833333,0,0.3303813
"300837",MARLIN,-19.63,-70.29,0,0.815,0,0.7022881
"300839",MARLIN,-19.6,-70.32,0,0.4333333,0,0.373335
"301162",EPERVA61,-19.61,-70.3,0,0.2647222,0,0.2280836
"301476",CORPESCAI,-19.63,-70.28,0,0.2458333,0,0.2118354
"302218",LOA2,-19.65,-70.31,0,0.1333333,0,0.1149081
"303290",ANGAMOS2,-19.65,-70.31,0,0.5436111,0,0.4684898
"303706",ATACAMAV,-19.65,-70.31,0,0.2666667,0,0.2298161
"304387",ICALMA,-19.61,-70.28,0,0.5333333,0,0.4595178
"304435",SANJORGEI,-19.66,-70.3,0,0.1333333,0,0.1149152
"306060",PARINAI,-19.63,-70.32,0,0.5922222,0,0.5103198
"306070",PARINAI,-19.61,-70.32,0,0.2452778,0,0.2113303
"306537",EPERVA66,-19.65,-70.29,0,0.2016667,0,0.1737985
"306789",HURACAN,-19.63,-70.28,0,0.5022222,0,0.4327665
"306828",HURACAN,-19.6,-70.29,0,0.1622222,0,0.1397613
"306829",HURACAN,-19.62,-70.28,0,0.2363889,0,0.2036844
"306935",ANGAMOS3,-19.6,-70.3,0,0.2633333,0,0.2268728
"307043",EPERVA56,-19.6,-70.3,0,0.1458333,0,0.1256416
"307361",ANGAMOS9,-19.6,-70.31,0,0.3388889,0,0.2919671
"307631",LOA1,-19.66,-70.25,0,0.1333333,0,0.1149152
"308530",EPERVA64,-19.65,-70.3,0,0.1516667,0,0.1307079
"309912",SALMON,-19.66,-70.25,0,0.3752778,0,0.3234385
"310655",ANGAMOS4,-19.6,-70.3,0,0.4602778,0,0.3965488
"311112",EPERVA61,-19.63,-70.29,0,0.6352778,0,0.5474209
"311221",ALBIMER,-19.61,-70.31,0,0.4,0,0.3446384
"311232",ALBIMER,-19.64,-70.3,0,0.2666667,0,0.2298018
"311237",ALBIMER,-19.6,-70.28,0,0.1333333,0,0.1148723
"312413",ANGAMOS2,-19.62,-70.3,0,1.025556,0,0.8836695
"312935",MERO,-19.6,-70.3,0,0.3675,0,0.3166168
"314090",ANGAMOS3,-19.6,-70.28,0,0.1319444,0,0.1136757
"314371",ATACAMAIV,-19.63,-70.31,0.9333333,1.333333,0.8042563,1.148938
"314884",EPERVA66,-19.64,-70.28,0,1.066944,0,0.9194467
"315062",MARLIN,-19.65,-70.26,0,0.1772222,0,0.152732
"315131",BARRACUDAIV,-19.63,-70.31,0,0.5838889,0,0.5031389
"315132",BARRACUDAIV,-19.65,-70.31,0,0.4833333,0,0.4165418
"315319",AVENTURERO,-19.63,-70.31,0,0.4763889,0,0.4105058
"315343",CAMINA,-19.63,-70.3,0,0.1413889,0,0.1218353
"316240",LICANTEN,-19.62,-70.28,0,0.9333333,0,0.8042062
"316244",LICANTEN,-19.66,-70.24,0,0.1166667,0,0.1005508
"316259",LICANTEN,-19.65,-70.25,0,0.2666667,0,0.2298161
"316268",LICANTEN,-19.63,-70.27,0,0.3663889,0,0.3157185
"316320",EPERVA61,-19.64,-70.28,0,0.2669444,0,0.2300412
"316327",HALCON,-19.6,-70.3,0,0.2758333,0,0.2376421
"317569",LOA7,-19.62,-70.27,0,0.13,0,0.1120144
"317842",COSTAGRANDE1,-19.64,-70.27,0,0.1333333,0,0.1149009
"317967",HALCON,-19.61,-70.28,0,0.1330556,0,0.1146401
"318030",LOA2,-19.66,-70.25,0,0.7333333,0,0.6320338
"318052",EPERVA61,-19.61,-70.28,0,0.2638889,0,0.2273656
"318066",RELAMPAGO,-19.61,-70.29,0,0.1502778,0,0.1294787
"318461",HALCON,-19.65,-70.31,0,0.2622222,0,0.2259859
"318599",ANGAMOS9,-19.64,-70.31,0,0.2591667,0,0.2233386
"319019",LOA2,-19.62,-70.3,0,0.2666667,0,0.2297732
"319020",LOA2,-19.64,-70.29,0,0.8666667,0,0.7468559
"319056",LOA2,-19.61,-70.32,0,0.1333333,0,0.1148795
"319164",CAMINA,-19.63,-70.27,0,0.01666667,0,0.01436172
"319273",EPERVA65,-19.64,-70.28,0,0.3288889,0,0.2834222
"319280",EPERVA65,-19.62,-70.27,0,0.06694444,0,0.05768265
"320020",ANGAMOS2,-19.65,-70.3,0,0.4108333,0,0.3540605
"320701",DONGINO,-19.65,-70.28,0,0.1391667,0,0.1199353
"321476",DONERNESTOAYALAMARFIL,-19.63,-70.32,0,0.1780556,0,0.153431
"321891",SALMON,-19.66,-70.28,0,0.6194444,0,0.533877
"321910",COLLEN,-19.64,-70.28,0,0.2666667,0,0.2298018
"322312",DONERNESTOAYALAMARFIL,-19.66,-70.29,0,0.09305556,0,0.08020126
"323293",BLANQUILLO,-19.66,-70.25,0,0.09638889,0,0.08307414
"323421",COSTAGRANDE1,-19.65,-70.29,0,0.4,0,0.3447242
"323662",CORPESCAI,-19.61,-70.27,0,0.3255556,0,0.2804973
"324676",EPERVA66,-19.6,-70.27,0,0.27,0,0.2326164
"324678",EPERVA66,-19.62,-70.3,0,0.2872222,0,0.2474849
"324692",EPERVA66,-19.62,-70.27,0,0.1333333,0,0.1148866
"324913",BARRACUDAIV,-19.66,-70.3,0,0.04027778,0,0.03471398
"325009",EPERVA61,-19.6,-70.27,0,0.1194444,0,0.1029065
"325234",EPERVA56,-19.63,-70.31,0,0.2961111,0,0.2551599
"325497",ANGAMOS2,-19.63,-70.27,0,0.3,0,0.258511
"325839",ATACAMAV,-19.62,-70.32,0,0.1333333,0,0.1148866
"326348",MERO,-19.62,-70.27,0,0.09055556,0,0.07802715
"326411",CLAUDIAALEJANDRA,-19.62,-70.32,0,0.6666667,0,0.574433
"326631",SANJORGEI,-19.61,-70.32,0,0.08777778,0,0.07562898
"326704",TRUENOI,-19.6,-70.27,0,0.15,0,0.1292314
"326765",TRUENOI,-19.64,-70.31,0,0.03333333,0,0.02872523
"327078",EPERVA64,-19.65,-70.29,0,0.1166667,0,0.1005446
"327876",BLANQUILLO,-19.63,-70.29,0,0.1502778,0,0.1294948
"328449",TORNADO,-19.63,-70.26,0,0.03583333,0,0.0308777
"328738",EPERVA66,-19.62,-70.31,0,0.1311111,0,0.1129718
"328988",HURACAN,-19.65,-70.3,1.996667,2.364167,1.720748,2.037464
"329107",ANGAMOS3,-19.64,-70.3,2.388056,2.808056,2.057923,2.419861
"329346",PARINAI,-19.62,-70.3,0,0.06111111,0,0.05265636
"329531",ANGAMOS9,-19.63,-70.27,0,0.1666667,0,0.1436172
"330365",ATACAMAV,-19.64,-70.3,0,0.1333333,0,0.1149009
"332805",ANGAMOS4,-19.66,-70.28,0,0.6466667,0,0.5573389
"334005",RELAMPAGO,-19.65,-70.3,0,0.4038889,0,0.3480757
"334566",ANGAMOS2,-19.64,-70.31,0,0.6269444,0,0.5402737
"334857",CORPESCA2,-19.63,-70.32,0,0.2638889,0,0.2273939
"335351",LOA7,-19.62,-70.29,0,0.4,0,0.3446598
"335407",CORPESCAI,-19.63,-70.32,0,0.4044444,0,0.3485111
"335408",CORPESCAI,-19.61,-70.32,0,0.1358333,0,0.1170335
"335892",INTREPIDO,-19.66,-70.3,0,0.2483333,0,0.2140296
"336009",TORNADO,-19.6,-70.32,0,0.3333333,0,0.2871808
"336212",ANGAMOS3,-19.62,-70.28,0,0.2494444,0,0.2149337
"336431",ANGAMOS3,-19.6,-70.31,0.1466667,2.021667,0.1263596,1.741752
"336652",ALERCE,-19.62,-70.29,0,0.4,0,0.3446598
"338896",COLLEN,-19.64,-70.27,0,0.95,0,0.818669
"339230",CORPESCAI,-19.64,-70.3,0,0.1333333,0,0.1149009
"339542",LOA7,-19.61,-70.27,0,0.1366667,0,0.1177514
"339929",HALCON,-19.64,-70.3,0.7311111,1.018889,0.63004,0.8780345
"340596",EPERVA51,-19.62,-70.3,0,0.5858333,0,0.504783
"340716",LOA1,-19.65,-70.28,0,0.2666667,0,0.2298161
"340946",EPERVA66,-19.65,-70.3,0,0.5388889,0,0.4644201
"341264",EPERVA65,-19.65,-70.26,0,0.1313889,0,0.1132323
"341272",EPERVA65,-19.65,-70.25,0,0.06277778,0,0.05410255
"341419",BARRACUDAIV,-19.63,-70.27,0,0.1863889,0,0.1606119
"341423",BARRACUDAIV,-19.6,-70.32,0,0.3375,0,0.2907706
"341730",MARLIN,-19.65,-70.3,0,0.9608333,0,0.8280563
"342011",SANJORGEI,-19.66,-70.24,0,0.2666667,0,0.2298305
"342012",SANJORGEI,-19.64,-70.25,0,0.2088889,0,0.1800114
"342017",ALBIMER,-19.6,-70.32,0,0.2666667,0,0.2297446
"342192",ANGAMOS1,-19.63,-70.31,0.1652778,0.2602778,0.1424204,0.2242822
"342998",LOA1,-19.6,-70.28,0,0.5333333,0,0.4594893
"343967",COLLEN,-19.66,-70.3,0,0.1333333,0,0.1149152
"344278",BANDURRIA,-19.63,-70.29,0,0.1333333,0,0.1148938
"345481",MERO,-19.64,-70.3,0,0.3572222,0,0.3078387
"345772",CORPESCAI,-19.62,-70.27,0,0.04305556,0,0.0370988
"345947",EPERVA51,-19.65,-70.28,0,0.2666667,0,0.2298161
"345949",EPERVA51,-19.66,-70.26,0,0.3180556,0,0.2741207
"346643",ATACAMAV,-19.6,-70.31,0.1333333,0.4,0.1148723,0.344617
"346644",ATACAMAV,-19.65,-70.3,0,0.2666667,0,0.2298161
"346795",EPERVA66,-19.64,-70.26,0,0.03138889,0,0.02704959
"346835",EPERVA56,-19.6,-70.31,0,0.3719444,0,0.3204459
"347030",BARRACUDAIV,-19.62,-70.3,1.348889,1.479722,1.162269,1.275002
"347247",BANDURRIA,-19.61,-70.27,0,0.2,0,0.1723192
"347586",ANGAMOS2,-19.66,-70.27,0,0.3705556,0,0.3193686
"347922",COLLEN,-19.63,-70.28,0,0.1333333,0,0.1148938
"347987",EPERVA49,-19.65,-70.27,0,0.1333333,0,0.1149081
"348595",ICALMA,-19.65,-70.29,0,0.1333333,0,0.1149081
"348621",ICALMA,-19.66,-70.3,0,0.3975,0,0.342591
"348622",ICALMA,-19.63,-70.3,0,0.1333333,0,0.1148938
"350192",LOA7,-19.63,-70.32,0,0.1166667,0,0.100532
"350711",ANGAMOS9,-19.63,-70.32,0,0.1222222,0,0.1053193
"351125",HURACAN,-19.61,-70.27,0,0.2711111,0,0.2335882
"351127",HURACAN,-19.6,-70.32,0.4905556,0.7036111,0.4226344,0.6061908
"351719",ANGAMOS9,-19.61,-70.32,0,0.1802778,0,0.1553266
"352432",DONERNESTOAYALAMARFIL,-19.62,-70.28,0,0.135,0,0.1163227
"353502",HURACAN,-19.65,-70.26,0,0.1727778,0,0.1489017
"353954",MARLIN,-19.64,-70.3,0,0.1458333,0,0.1256729
"355274",PARINAI,-19.61,-70.31,0,0.4922222,0,0.4240967
"355490",ALBIMER,-19.64,-70.28,0,0.4,0,0.3447027
"355507",ALBIMER,-19.66,-70.3,0,0.1333333,0,0.1149152
"355913",TORNADO,-19.64,-70.28,0,0.7588889,0,0.6539777
"356868",BLANQUILLO,-19.64,-70.31,0,0.3788889,0,0.3265101
"357126",EPERVA65,-19.62,-70.31,0,0.42,0,0.3618928
"357213",MERO,-19.65,-70.3,0,0.2833333,0,0.2441796
"357494",LOA7,-19.64,-70.27,0,0.6016667,0,0.5184904
"357773",ALERCE,-19.63,-70.32,0,0.1333333,0,0.1148938
"357801",BANDURRIA,-19.65,-70.31,0,0.3530556,0,0.304267
"358352",ANGAMOS3,-19.6,-70.29,0,0.2625,0,0.2261549
"358379",ANGAMOS3,-19.61,-70.31,1.333889,1.588611,1.149273,1.368741
"358598",EPERVA51,-19.62,-70.28,0,0.4819444,0,0.4152672
"359481",COSTAGRANDE1,-19.66,-70.27,0,0.4,0,0.3447457
"360385",LICANTEN,-19.62,-70.3,0.2666667,0.5333333,0.2297732,0.4595464
"360812",TORNADO,-19.63,-70.31,0,0.3888889,0,0.3351068
"360828",CORPESCAI,-19.65,-70.29,0,0.7291667,0,0.6284035
"360902",EPERVA49,-19.64,-70.31,0,0.2666667,0,0.2298018
"361022",RELAMPAGO,-19.65,-70.27,0,0.13,0,0.1120354
"362411",LOA2,-19.61,-70.3,0,0.1333333,0,0.1148795
"363172",CLAUDIAALEJANDRA,-19.6,-70.28,0,0.4,0,0.344617
"363523",BARRACUDAIV,-19.61,-70.29,0,0.1333333,0,0.1148795
"363529",BARRACUDAIV,-19.61,-70.26,0,0.08111111,0,0.06988501
"363534",BARRACUDAIV,-19.64,-70.27,0,0.3833333,0,0.3303401
"364023",MERO,-19.65,-70.31,0,0.06666667,0,0.05745403
"364236",ANGAMOS1,-19.61,-70.28,0,0.5444444,0,0.4690911
"364274",ANGAMOS1,-19.65,-70.31,0,0.1622222,0,0.1398048
"364646",CORPESCA2,-19.66,-70.28,0,0.1394444,0,0.1201822
"365127",LOA1,-19.64,-70.25,0,0.1333333,0,0.1149009
"366105",SALMON,-19.64,-70.3,0.05416667,0.3383333,0.0466785,0.2915611
"366134",SALMON,-19.61,-70.3,0,0.7675,0,0.6612749
"366774",AVENTURERO,-19.61,-70.29,0,0.2291667,0,0.1974491
"366932",ATACAMAIV,-19.65,-70.28,0,1.066667,0,0.9192646
"367172",ANGAMOS4,-19.65,-70.27,0,0.1511111,0,0.1302291
"367419",MARLIN,-19.65,-70.29,0,0.1505556,0,0.1297504
"367574",BLANQUILLO,-19.66,-70.26,0,0.1708333,0,0.1472351
"367618",EPERVA61,-19.66,-70.29,0,0.4425,0,0.3813749
"367623",EPERVA61,-19.65,-70.27,0,0.3725,0,0.3210244
"367731",COSTAGRANDE1,-19.64,-70.28,0,0.1333333,0,0.1149009
"368126",EPERVA51,-19.65,-70.26,0,0.1236111,0,0.1065294
"368939",EPERVA66,-19.65,-70.26,0,0.2961111,0,0.2551917
"369515",PUCARA,-19.66,-70.27,0,0.2666667,0,0.2298305
"370029",DONGINO,-19.63,-70.27,0,0.06666667,0,0.05744688
"370183",EPERVA49,-19.62,-70.28,0,0.1333333,0,0.1148866
"371992",BLANQUILLO,-19.6,-70.29,0,0.1036111,0,0.08926536
"372148",INTREPIDO,-19.63,-70.29,0,0.1333333,0,0.1148938
"372915",PUCARA,-19.62,-70.3,0.05972222,0.05972222,0.05145963,0.05145963
"372916",PUCARA,-19.61,-70.31,0.9827778,1.006944,0.8467574,0.8675793
"373532",DONERNESTOAYALAMARFIL,-19.65,-70.28,0,0.08777778,0,0.07564781
"373857",AUDAZ,-19.66,-70.28,0,0.1166667,0,0.1005508
"374575",ATACAMAV,-19.66,-70.29,0,0.1333333,0,0.1149152
"375523",HURACAN,-19.63,-70.26,0,0.1008333,0,0.0868884
"376847",SALMON,-19.62,-70.27,0,0.1725,0,0.1486345
"377622",ALBIMER,-19.65,-70.28,0.1333333,0.4,0.1149081,0.3447242
"378258",CORPESCAI,-19.64,-70.29,0.9308333,1.065833,0.802152,0.9184892
"378391",BARRACUDAIV,-19.62,-70.26,0,0.1116667,0,0.09621753
"379128",CORPESCA2,-19.62,-70.32,0,0.1575,0,0.1357098
"379253",MERO,-19.6,-70.28,0,0.1333333,0,0.1148723
"379908",ALERCE,-19.65,-70.3,0,0.2666667,0,0.2298161
"381354",EPERVA65,-19.61,-70.31,0.4069444,0.9266667,0.3506217,0.7984123
"381408",ANGAMOS1,-19.62,-70.29,0,0.4177778,0,0.359978
"381503",EPERVA66,-19.63,-70.29,0,0.4511111,0,0.3887239
"381579",CAMINA,-19.64,-70.25,0,0.1341667,0,0.115619
"381879",ATACAMAIV,-19.62,-70.31,0.1333333,0.2666667,0.1148866,0.2297732
"382336",EPERVA56,-19.61,-70.28,0,0.8166667,0,0.7036367
"382979",ALERCE,-19.63,-70.31,0,0.4,0,0.3446813
"383062",RELAMPAGO,-19.66,-70.29,0,0.3827778,0,0.3299025
"383087",ATACAMAV,-19.66,-70.27,0,0.25,0,0.2154661
"383743",LOA7,-19.6,-70.28,0,0.1333333,0,0.1148723
"383748",LOA7,-19.64,-70.25,0,0.1333333,0,0.1149009
"384079",HALCON,-19.64,-70.28,0,0.2108333,0,0.1816871
"384786",HALCON,-19.63,-70.3,0,0.1113889,0,0.09598416
"384804",HALCON,-19.64,-70.29,0,0.1416667,0,0.1220822
"384982",HURACAN,-19.6,-70.3,0,0.6261111,0,0.5394213
"385108",LOA2,-19.62,-70.29,0,0.4166667,0,0.3590206
"385219",CLAUDIAALEJANDRA,-19.63,-70.3,0,0.8,0,0.6893625
"385371",EPERVA65,-19.61,-70.29,0,0.6569444,0,0.5660207
"385375",EPERVA65,-19.63,-70.26,0,0.2130556,0,0.1835906
"385542",BARRACUDAIV,-19.66,-70.29,0,0.08666667,0,0.0746949
"385568",BARRACUDAIV,-19.62,-70.28,0,0.2441667,0,0.2103861
"386015",MERO,-19.6,-70.31,0,0.3380556,0,0.2912492
"386090",SANJORGEI,-19.61,-70.29,0,0.1166667,0,0.1005195
"386156",TORNADO,-19.6,-70.29,0,0.41,0,0.3532324
"386162",TORNADO,-19.63,-70.3,0,0.3616667,0,0.3116493
"386228",ANGAMOS1,-19.64,-70.3,0,0.08388889,0,0.07229182
"386399",ICALMA,-19.66,-70.29,0,0.3702778,0,0.3191292
"386405",ALBIMER,-19.65,-70.31,0,0.2666667,0,0.2298161
"387715",DONERNESTOAYALAMARFIL,-19.62,-70.29,0,0.1427778,0,0.1230244
"387792",EPERVA56,-19.64,-70.26,0,0.1475,0,0.1271091
"388017",SALMON,-19.65,-70.27,0,0.4916667,0,0.4237235
"388029",SALMON,-19.6,-70.27,0,0.2638889,0,0.2273515
"388033",COLLEN,-19.63,-70.3,0,0.2666667,0,0.2297875
"388599",AVENTURERO,-19.65,-70.28,0,0.4238889,0,0.3653119
"388613",AVENTURERO,-19.65,-70.26,0,0.2008333,0,0.1730803
"389231",MARLIN,-19.63,-70.32,0,0.1333333,0,0.1148938
"389237",MARLIN,-19.63,-70.26,0,0.03944444,0,0.0339894
"389342",BLANQUILLO,-19.64,-70.3,0,0.2011111,0,0.1733089
"389429",EPERVA61,-19.6,-70.32,0,0.5791667,0,0.4989766
"389477",MERO,-19.65,-70.28,0,0.1394444,0,0.1201747
"389728",CORPESCAI,-19.64,-70.27,0,0.3016667,0,0.2599633
"390767",EPERVA66,-19.66,-70.28,0,0.2322222,0,0.200144
"391309",TORNADO,-19.65,-70.28,0,0.3780556,0,0.3258123
"391659",ANGAMOS2,-19.65,-70.25,0.3563889,0.3563889,0.3071397,0.3071397
"391714",DONGINO,-19.66,-70.26,1.333333,1.65,1.149152,1.422076
"392493",ATACAMAV,-19.64,-70.25,0,0.1333333,0,0.1149009
"392634",SANJORGEI,-19.6,-70.31,0,0.1358333,0,0.1170262
"392655",TRUENOI,-19.65,-70.31,0,0.2166667,0,0.1867256
"392692",TRUENOI,-19.65,-70.27,0,0.2608333,0,0.2247889
"393172",DONERNESTOAYALAMARFIL,-19.61,-70.28,0,0.2666667,0,0.2297589
"393638",ANGAMOS4,-19.6,-70.27,0,0.02083333,0,0.0179488
"394292",PARINAI,-19.66,-70.29,0,0.5505556,0,0.4745041
"395074",HURACAN,-19.64,-70.26,0,0.2516667,0,0.2168755
"395558",INTREPIDO,-19.64,-70.31,0,0.1294444,0,0.1115496
"395579",ANGAMOS9,-19.63,-70.28,0,0.2166667,0,0.1867024
"395611",ANGAMOS9,-19.62,-70.27,0,0.2158333,0,0.1859727
"396226",ALBIMER,-19.65,-70.27,3.2,3.866667,2.757794,3.332334
"396293",ALBIMER,-19.6,-70.29,0,0.2666667,0,0.2297446
"398897",CLAUDIAALEJANDRA,-19.65,-70.25,0,0.1333333,0,0.1149081
"398901",ANGAMOS4,-19.62,-70.29,0,0.2669444,0,0.2300126
"399089",EPERVA65,-19.6,-70.3,0,0.06666667,0,0.05743616
"399230",PARINAI,-19.66,-70.3,0,0.4891667,0,0.4215953
"399829",SANJORGEI,-19.6,-70.29,0,0.13,0,0.1120005
"400690",EPERVA66,-19.61,-70.28,0,0.3494444,0,0.3010799
"400765",CORPESCA2,-19.62,-70.3,0,0.93,0,0.8013341
"401316",MERO,-19.63,-70.3,0.9047222,1.080556,0.779602,0.9311182
"401885",HALCON,-19.62,-70.27,0.1461111,0.4094444,0.1258966,0.3527976
"402498",ANGAMOS3,-19.64,-70.29,0.3977778,1.205278,0.3427877,1.038656
"402761",EPERVA51,-19.6,-70.28,0,0.3997222,0,0.3443776
"403353",MARLIN,-19.62,-70.27,0,0.14,0,0.1206309
"403662",CAMINA,-19.6,-70.29,0,0.1288889,0,0.1110432
"404480",ANGAMOS3,-19.61,-70.32,0,0.2480556,0,0.2137237
"404562",LICANTEN,-19.62,-70.25,0,0.1333333,0,0.1148866
"404991",INTREPIDO,-19.61,-70.3,0.4230556,0.81,0.364503,0.6978927
"405096",ATACAMAV,-19.65,-70.28,0,0.4,0,0.3447242
"405196",LICANTEN,-19.61,-70.31,0,0.2666667,0,0.2297589
"405710",ICALMA,-19.65,-70.27,0,0.2825,0,0.2434615
"405845",LOA7,-19.62,-70.3,0,0.1016667,0,0.08760104
"405850",LOA7,-19.65,-70.28,0,0.2683333,0,0.2312525
"405853",LOA7,-19.6,-70.27,0,0.13,0,0.1120005
"406879",TRUENOI,-19.66,-70.29,0,0.5891667,0,0.5077817
"407265",LOA2,-19.6,-70.3,0,0.4,0,0.344617
"407279",LOA2,-19.63,-70.27,0,0.1333333,0,0.1148938
"407660",BARRACUDAIV,-19.62,-70.27,0,0.1147222,0,0.09885035
"408065",PARINAI,-19.6,-70.31,0,0.3258333,0,0.2807192
"408135",TORNADO,-19.63,-70.32,0,0.1763889,0,0.1519949
"408253",SANJORGEI,-19.63,-70.25,0,0.03333333,0,0.02872344
"408397",ANGAMOS1,-19.63,-70.32,1.545278,1.911667,1.331571,1.647289
"408411",ANGAMOS1,-19.6,-70.32,0.06666667,0.11,0.05743616,0.09476966
"409429",EPERVA56,-19.66,-70.27,0,0.1333333,0,0.1149152
"409770",DONERNESTOAYALAMARFIL,-19.65,-70.3,0.1391667,0.8133333,0.1199353,0.7009392
"410052",SALMON,-19.6,-70.31,0,0.2797222,0,0.2409926
"410070",SALMON,-19.61,-70.31,0,0.5786111,0,0.498529
"410144",COSTAGRANDE1,-19.65,-70.28,0,0.65,0,0.5601768
"411482",SALMON,-19.62,-70.32,0,0.4636111,0,0.3994703
"411627",MERO,-19.65,-70.29,0,0.3766667,0,0.3246153
"412079",EPERVA51,-19.6,-70.3,0,0.3833333,0,0.3302579
"412800",HALCON,-19.61,-70.32,0,0.1341667,0,0.1155975
"412829",RELAMPAGO,-19.61,-70.31,0,0.2863889,0,0.2467515
"412830",RELAMPAGO,-19.63,-70.31,0,0.3755556,0,0.3236174
"412918",EPERVA66,-19.65,-70.28,0,0.2025,0,0.1745166
"413511",EPERVA56,-19.66,-70.29,0,0.2836111,0,0.2444343
"414066",DONGINO,-19.66,-70.3,0,0.2163889,0,0.1864978
"414761",ICALMA,-19.63,-70.27,0,0.15,0,0.1292555
"415173",COLLEN,-19.64,-70.24,0,0.1333333,0,0.1149009
"415188",COLLEN,-19.66,-70.24,0,0.2666667,0,0.2298305
"416025",BLANQUILLO,-19.6,-70.32,0,0.1333333,0,0.1148723
"416045",BLANQUILLO,-19.62,-70.27,0,0.04416667,0,0.03805619
"416265",ANGAMOS9,-19.6,-70.32,1.126667,1.315278,0.9706711,1.133168
"416524",PARINAI,-19.64,-70.27,0,0.04638889,0,0.03997594
"417838",ANGAMOS9,-19.61,-70.28,0,0.2666667,0,0.2297589
"418116",LOA1,-19.65,-70.27,0.8,1.216667,0.6894484,1.048536
"419525",CORPESCAI,-19.65,-70.31,0,0.06666667,0,0.05745403
"419711",HURACAN,-19.66,-70.24,0,0.03388889,0,0.02920762
"421678",ATACAMAIV,-19.6,-70.31,0,0.8,0,0.6892339
"421679",ATACAMAIV,-19.64,-70.29,0.4,0.9333333,0.3447027,0.8043064
"421742",ALBIMER,-19.66,-70.26,0,0.4,0,0.3447457
"421837",ALERCE,-19.6,-70.3,0,0.2666667,0,0.2297446
"422059",PARINAI,-19.61,-70.3,0,0.8994444,0,0.7749577
"423142",EPERVA56,-19.6,-70.32,0,1.059167,0,0.912517
"423397",EPERVA65,-19.65,-70.3,0,0.36,0,0.3102518
"423417",MERO,-19.63,-70.31,0,0.5022222,0,0.4327665
"424114",ICALMA,-19.66,-70.27,0,1.363889,0,1.175487
"424705",ANGAMOS3,-19.66,-70.29,0,0.5333333,0,0.4596609
"424710",ANGAMOS3,-19.64,-70.31,0.3905556,0.6580556,0.3365639,0.5670839
"424957",ANGAMOS4,-19.62,-70.28,0,0.4677778,0,0.4030605
"425152",HURACAN,-19.63,-70.3,0,0.4841667,0,0.417208
"425713",ANGAMOS1,-19.63,-70.28,0,0.3461111,0,0.298245
"425881",CAMINA,-19.62,-70.29,0,0.1336111,0,0.115126
"426116",ATACAMAIV,-19.6,-70.3,0,0.4,0,0.344617
"426148",ATACAMAIV,-19.64,-70.26,0,0.2666667,0,0.2298018
"426679",LICANTEN,-19.61,-70.28,0,0.25,0,0.215399
"426945",ALERCE,-19.62,-70.31,0,0.1333333,0,0.1148866
"427852",ICALMA,-19.65,-70.28,0,0.3988889,0,0.3437666
"428131",PUCARA,-19.62,-70.32,0,0.2927778,0,0.2522718
"428281",COSTAGRANDE1,-19.61,-70.28,0,0.1333333,0,0.1148795
"428450",ANGAMOS2,-19.62,-70.28,0.2372222,0.525,0.2044024,0.452366
"429421",LOA2,-19.65,-70.26,0,0.2666667,0,0.2298161
"429442",LOA2,-19.6,-70.29,0,0.2666667,0,0.2297446
"429551",CAMINA,-19.64,-70.26,0,0.1333333,0,0.1149009
"429646",EPERVA65,-19.6,-70.27,0,0.06472222,0,0.05576094
"429649",EPERVA65,-19.63,-70.29,0,0.1997222,0,0.1721013
"429778",MARLIN,-19.64,-70.29,0,0.2988889,0,0.2575695
"429817",BARRACUDAIV,-19.61,-70.31,0,0.6111111,0,0.5265309
"429827",BARRACUDAIV,-19.6,-70.3,0,0.2202778,0,0.1897786
"430303",LICANTEN,-19.65,-70.27,0,0.09972222,0,0.08594166
"430346",ANGAMOS2,-19.63,-70.3,0,0.6722222,0,0.579256
"430489",ANGAMOS1,-19.6,-70.28,0,0.1027778,0,0.08854741
"430542",ANGAMOS1,-19.61,-70.31,0,0.1333333,0,0.1148795
"431766",ICALMA,-19.61,-70.26,0,0.1333333,0,0.1148795
"431795",ANGAMOS2,-19.61,-70.27,0,0.4166667,0,0.3589983
"432239",SALMON,-19.65,-70.29,0,0.545,0,0.4696867
"432591",BANDURRIA,-19.63,-70.31,0,0.4602778,0,0.3966228
"432712",DONERNESTOAYALAMARFIL,-19.64,-70.31,0,0.285,0,0.2456007
"433043",DONERNESTOAYALAMARFIL,-19.66,-70.28,0,0.3091667,0,0.2664597
"433236",ANGAMOS4,-19.6,-70.31,0,0.06416667,0,0.0552823
"433240",ANGAMOS4,-19.62,-70.32,0,0.3702778,0,0.3190497
"433654",HURACAN,-19.63,-70.32,0,0.25,0,0.2154258
"433677",EPERVA61,-19.64,-70.3,1.032778,1.736389,0.8900033,1.496345
"433741",MERO,-19.62,-70.3,1.361944,1.733056,1.173519,1.493287
"433798",COSTAGRANDE1,-19.64,-70.29,0,1.2,0,1.034108
"433799",COSTAGRANDE1,-19.61,-70.3,0,0.4,0,0.3446384
"434042",CORPESCAI,-19.6,-70.28,0,0.05027778,0,0.04331644
"434052",CORPESCAI,-19.6,-70.27,0,0.1863889,0,0.1605819
"434225",EPERVA51,-19.6,-70.29,0,0.2588889,0,0.2230438
